image,gt,pred,confidence,pre_ms,infer_ms,post_ms,total_ms,correct
73c1ddf2-473b-470b-bdbe-4bea149a9223.jpg,one,fist,0.3877,1.200,499.183,0.007,500.390,0
a6cf4e75-d450-410a-83f6-e21187dc3475.jpg,one,one,0.9999,1.200,499.183,0.007,500.390,1
e287136c-e59e-407b-bc4c-ed797fa1bcb2.jpg,palm,palm,1.0000,1.200,499.182,0.007,500.390,1
8f321024-9d68-4eec-993a-6f3a7bd86495.jpg,others,others,0.9521,1.200,499.182,0.007,500.390,1
e1811487-077f-4dae-8b25-ed0fa7cf9ca9.jpg,rock,rock,1.0000,1.200,499.183,0.007,500.390,1
b7459006-fb89-4d45-b648-bc0b4010b598.jpg,one,one,0.3335,1.200,499.183,0.007,500.390,1
6a1dc610-fd05-4b7a-9306-a14736346e4c.jpg,pinkie,pinkie,1.0000,1.200,499.183,0.007,500.391,1
f9c76f0d-47be-40e2-8565-00b2d2d69b2a.jpg,one,one,0.6514,1.200,499.183,0.007,500.390,1
ddb65230-d8ae-42a4-8271-659358c5b97b.jpg,pinkie,pinkie,0.8723,1.200,499.183,0.007,500.390,1
c571978d-4358-47ea-9b36-6d0c4cdd495a.jpg,one,one,0.9324,1.200,499.183,0.007,500.391,1
76e9a8eb-20b4-431c-9fbe-5af0ecc2b93c.jpg,others,others,0.7181,1.200,499.183,0.007,500.390,1
e1c1e5d7-6ce1-4900-8167-9d9d21c683d9.jpg,fist,fist,1.0000,1.200,499.182,0.007,500.390,1
40be5d6b-7042-4065-a5e2-08d71da17e69.jpg,pinkie,pinkie,1.0000,1.200,499.183,0.007,500.390,1
176f9510-25fb-4dce-b494-40f73d3ef575.jpg,others,others,0.8902,1.200,499.183,0.007,500.391,1
12fb5179-4c9b-4029-b441-0d8bb5493f54.jpg,pinkie,pinkie,0.9999,1.200,499.183,0.007,500.390,1
11d56652-0683-4d77-a473-1d45f8697e5c.jpg,one,one,1.0000,1.200,499.183,0.007,500.390,1
83c5284f-4dab-49a8-9ef9-22983bf08c9c.jpg,pinkie,pinkie,1.0000,1.200,499.183,0.007,500.390,1
fa63122d-b707-4c22-9886-e04d0b4f8dc8.jpg,palm,palm,0.9999,1.200,499.183,0.007,500.390,1
189f4f7d-7664-4b3d-91cf-41c215ce38c5.jpg,others,others,0.5934,1.200,499.182,0.007,500.390,1
ad205647-b3d4-4207-939f-704a686279bb.jpg,one,one,0.9805,1.200,499.182,0.007,500.390,1
c116eeb5-3e08-4110-a01d-00d3f62300be.jpg,palm,palm,0.9999,1.200,499.182,0.007,500.390,1
d1b287ff-42b6-4aa1-9579-a69fef2716ee.jpg,pinkie,rock,0.8304,1.200,499.183,0.007,500.390,0
09c8c8ad-677c-4608-ab0e-a6e69c7d42b3.jpg,one,one,0.9999,1.200,499.183,0.007,500.391,1
e8756717-6ac6-441c-9eee-23b571176bfa.jpg,pinkie,pinkie,0.9999,1.200,499.183,0.007,500.390,1
b42e4d2d-f8a1-4a66-bcfd-293cef52700c.jpg,one,one,0.8032,1.200,499.183,0.007,500.390,1
8204f573-48d1-4674-a68a-24cd4fe0223e.jpg,one,one,0.9999,1.200,499.182,0.007,500.390,1
68593bbb-b5b7-4b7b-9929-29a88fc1dc8c.jpg,fist,fist,0.9421,1.200,499.183,0.007,500.391,1
437d4abe-ae36-451c-8c94-850f7a04fe2f.jpg,pinkie,pinkie,0.8158,1.200,499.182,0.007,500.390,1
4b6c5df5-77b2-4c10-9d3d-56c9f682ac04.jpg,rock,rock,0.9997,1.200,499.182,0.007,500.390,1
0313571e-da5f-4484-9683-465633cb8f38.jpg,rock,rock,1.0000,1.200,499.183,0.007,500.390,1
b4dbad16-6622-4c18-a7c4-7192e5409110.jpg,one,pinkie,0.4160,1.200,499.182,0.007,500.390,0
470b7c06-7151-45da-8b79-e2ce9bd6083d.jpg,others,others,0.9756,1.200,499.183,0.007,500.390,1
0342a817-340c-4148-892d-8b90a360e882.jpg,fist,one,0.9389,1.200,499.182,0.007,500.390,0
26655d0a-88a7-4356-9712-f96de39fb34c.jpg,rock,rock,0.9997,1.200,499.183,0.007,500.390,1
a986d1cf-14e9-4735-a01c-21154da6620a.jpg,one,one,0.9985,1.200,499.183,0.007,500.390,1
950f7e88-3881-4837-86a5-b6d436c301f1.jpg,rock,rock,0.8609,1.200,499.183,0.007,500.390,1
7612fa8e-879f-460d-9d0b-7ca038b4c535.jpg,one,one,0.9995,1.200,499.182,0.007,500.390,1
6f7c2e8e-d3af-4424-a5d3-439f10effcf3.jpg,others,others,0.8732,1.200,499.183,0.007,500.390,1
a4504a92-334b-4978-83e2-e60388801e5c.jpg,rock,rock,0.8006,1.200,499.183,0.007,500.390,1
dd5249db-2497-4c5a-a010-6185ba862c01.jpg,fist,fist,0.9969,1.200,499.183,0.007,500.390,1
faa85786-256d-4fc4-b757-cbcbdbd00993.jpg,others,others,0.7163,1.200,499.182,0.007,500.390,1
1f9ebe68-c0dc-47c8-addd-559d07ca2232.jpg,rock,rock,0.9977,1.200,499.183,0.007,500.390,1
b278a4dd-6ad4-4caa-a04c-d15a886deb9b.jpg,one,others,0.3792,1.200,499.183,0.007,500.390,0
ab17e572-398f-4574-8379-623f4f8faa2a.jpg,one,one,0.8420,1.200,499.183,0.007,500.390,1
0d57ced1-88bc-4c6e-ba93-dde72fedaa79.jpg,fist,others,0.4952,1.200,499.183,0.007,500.390,0
dd5c3ca2-2821-4b33-8516-9bc4afdacf75.jpg,others,others,0.9418,1.200,499.183,0.007,500.390,1
3f2ce480-18be-41be-8c0c-e74c3253e990.jpg,pinkie,pinkie,0.9986,1.200,499.183,0.007,500.390,1
380be232-99c4-4176-a030-34b340feca97.jpg,others,others,0.9017,1.200,499.182,0.007,500.390,1
2050ec09-0426-4d08-9bad-5952fa7fd383.jpg,one,one,0.9999,1.200,499.183,0.007,500.390,1
dfc34499-cf5f-4cff-b4d5-8752a1b5583f.jpg,one,one,0.9997,1.200,499.183,0.007,500.391,1
304a32c1-2891-4b9e-9c61-5dede8d6ddec.jpg,rock,rock,0.9931,1.200,499.183,0.007,500.390,1
b32a5d07-5e9e-4e60-bd88-bddfb5f18e95.jpg,one,one,0.9880,1.200,499.182,0.007,500.390,1
ee46c776-3dfe-4347-8d19-e62e942236a4.jpg,rock,rock,1.0000,1.200,499.183,0.007,500.391,1
a764845d-6966-4459-bba3-bc792d1c14b1.jpg,fist,fist,1.0000,1.200,499.182,0.007,500.390,1
1f6ddcc3-46f4-40b4-8213-eb734767a23d.jpg,others,others,0.9960,1.200,499.183,0.007,500.390,1
0b3563cd-6d3f-43ca-bde3-48e5d03d5491.jpg,others,others,0.6900,1.200,499.182,0.007,500.390,1
735a26d2-53db-4546-ae87-cd7dd34e19d4.jpg,fist,fist,1.0000,1.200,499.183,0.007,500.390,1
cda04f6c-3d1a-4346-8e93-1ddc144c7f54.jpg,others,others,0.7460,1.200,499.183,0.007,500.390,1
8d85d5e9-6e6d-486b-b8df-9218aa49c86b.jpg,others,others,0.9855,1.200,499.183,0.007,500.390,1
cebe93c3-691c-42d3-ad44-6dd88314d781.jpg,others,others,0.9658,1.200,499.182,0.007,500.390,1
3479ee33-63bc-4865-82b7-934f1c93136d.jpg,others,palm,0.5304,1.200,499.183,0.007,500.390,0
6f12b618-bcf2-4715-90b3-791d5cd68cc3.jpg,rock,rock,0.9998,1.200,499.183,0.007,500.390,1
acace466-648a-4e25-8871-7239d4f6863f.jpg,others,palm,0.7331,1.200,499.183,0.007,500.390,0
17306e15-42d9-45fd-bd6f-d9d22f237b3c.jpg,pinkie,others,0.7106,1.200,499.182,0.007,500.390,0
71fd1ea7-e294-44c8-a41f-f3b79af9382e.jpg,rock,rock,0.9976,1.200,499.183,0.007,500.391,1
0e01d30b-492e-4887-a5c4-8020b38a4e0c.jpg,fist,fist,0.9985,1.200,499.183,0.007,500.391,1
f0aae9a7-1961-4e4a-a78f-298a0dde7497.jpg,fist,fist,1.0000,1.200,499.183,0.007,500.390,1
043e5c15-c04e-4eae-af0a-096e686330ab.jpg,rock,rock,0.9979,1.200,499.182,0.007,500.390,1
ee2733fb-df7d-4efe-8491-5979ad67509a.jpg,palm,palm,1.0000,1.200,499.182,0.007,500.390,1
2fcd465f-ebf5-440e-844d-a9c22cacc2d6.jpg,one,one,0.7884,1.200,499.182,0.007,500.390,1
712a6ac4-0fe5-42ea-966a-4fd8e348fe57.jpg,others,others,0.9754,1.200,499.183,0.007,500.390,1
9f97b9bb-d51e-42e4-8cd3-68ce89b72f57.jpg,palm,palm,1.0000,1.200,499.183,0.007,500.390,1
f64e5915-621e-4ea8-8a1b-3bba4c8e839c.jpg,palm,palm,0.8702,1.200,499.183,0.007,500.390,1
da11e32e-f811-4c10-8335-2c76ac41b727.jpg,fist,fist,0.9814,1.200,499.183,0.007,500.390,1
a580346a-1bfa-49fb-8984-6038c47e3d14.jpg,one,one,0.9989,1.200,499.183,0.007,500.390,1
5ad208ae-2774-471a-ae7a-031b7068c5b9.jpg,rock,rock,0.9457,1.200,499.183,0.007,500.390,1
c5a74e4e-e389-46f2-99de-46f8b35e52d8.jpg,pinkie,pinkie,0.9688,1.200,499.183,0.007,500.390,1
4b39bf41-ddb6-4184-8d9d-d24a9f854061.jpg,fist,fist,0.9988,1.200,499.183,0.007,500.390,1
42179347-d1a0-4101-a3a2-9cd4b440a6e7.jpg,pinkie,rock,0.6738,1.200,499.183,0.007,500.390,0
bd68ac82-be7e-42f2-8b29-05125dcaaf42.jpg,fist,fist,1.0000,1.200,499.183,0.007,500.391,1
c33c54f6-c5d9-4a7b-af82-8ce2b8817526.jpg,others,others,0.8663,1.200,499.183,0.007,500.390,1
b5f879cd-e4e7-46dd-b9f7-6372b1d59cbf.jpg,fist,fist,0.9158,1.200,499.183,0.007,500.390,1
dc24d64f-751b-417e-a39c-ac9dece5a9b6.jpg,rock,rock,0.9999,1.200,499.183,0.007,500.390,1
0f411c4c-da0a-40fd-b574-63aaa90be621.jpg,palm,palm,0.9998,1.200,499.183,0.007,500.390,1
060b64d8-ac16-4110-9d33-33b1ca7f9ec5.jpg,rock,rock,0.9947,1.200,499.183,0.007,500.390,1
e72f6f54-e22a-493f-bf0a-3591e32e2e99.jpg,pinkie,pinkie,0.9999,1.200,499.182,0.007,500.390,1
d6689dea-a7e6-494e-a623-ecd41165a315.jpg,palm,palm,0.9987,1.200,499.182,0.007,500.390,1
a36795f5-b26f-4467-8e91-56bbfa4a960f.jpg,fist,fist,0.9999,1.200,499.183,0.007,500.391,1
b959fc7e-298d-4564-b31b-8e2f99d19bc2.jpg,one,one,0.9993,1.200,499.183,0.007,500.390,1
9cb1bdaa-556e-4117-b6bb-dbd541291eb6.jpg,one,one,0.9737,1.200,499.183,0.007,500.390,1
386a1270-dbf9-42a7-8d9d-5b77996536cb.jpg,one,one,1.0000,1.200,499.183,0.007,500.390,1
a5da677a-5d4e-40e7-9991-30f5b74ed686.jpg,rock,rock,0.9956,1.200,499.183,0.007,500.390,1
671a3e5f-2148-4082-8754-7c5ab099cc1f.jpg,palm,palm,0.7515,1.200,499.182,0.007,500.390,1
19b6581f-1a65-441f-b8db-ced93025d7f7.jpg,others,others,0.4197,1.200,499.183,0.007,500.390,1
f164d0a7-b6b7-4da2-9358-9ee421290aed.jpg,rock,rock,0.9985,1.200,499.183,0.007,500.391,1
5efd48e6-f1dc-4286-a901-2bab60aedbab.jpg,fist,fist,0.9998,1.200,499.183,0.007,500.391,1
6e8ed3a2-8244-4143-b282-1afd3659c9a0.jpg,pinkie,pinkie,1.0000,1.200,499.183,0.007,500.390,1
0fed2293-6bf2-4f56-86c5-42aa2a712229.jpg,one,one,1.0000,1.200,499.182,0.007,500.390,1
1c173509-ce51-4874-a89b-1d3e002db6df.jpg,palm,palm,0.9999,1.200,499.183,0.007,500.391,1
ebb0d18f-20d6-4026-af6b-23b9f46292dc.jpg,fist,fist,1.0000,1.200,499.183,0.007,500.390,1
a3002515-432e-4e7c-aebe-f429e2599e10.jpg,one,one,0.9993,1.200,499.182,0.007,500.390,1
d5a5b55d-b4ad-4419-85a5-998cd95515dd.jpg,palm,palm,0.9991,1.200,499.183,0.007,500.390,1
ee6f6f15-98f2-4260-a0dc-55df6e696b95.jpg,rock,rock,1.0000,1.200,499.183,0.007,500.390,1
c1f33825-bb5a-412e-b84e-b0963dcc78e5.jpg,pinkie,others,0.3850,1.200,499.183,0.007,500.390,0
2fec1958-617e-4b5d-bdca-6248a43b1f40.jpg,pinkie,pinkie,0.9526,1.200,499.183,0.007,500.390,1
3c0a0f3a-8b15-4896-a39c-28f4ef90838c.jpg,palm,palm,1.0000,1.200,499.183,0.007,500.390,1
1e7f9c66-bfa1-401a-b707-c7ae29e96746.jpg,others,others,0.7833,1.200,499.183,0.007,500.390,1
dd6a31d7-c0b7-4631-846d-12e527850adf.jpg,pinkie,pinkie,0.9874,1.200,499.183,0.007,500.391,1
30207394-7cb3-4575-bccc-41c09d8f25a3.jpg,others,others,0.9716,1.200,499.182,0.007,500.390,1
fc5e4525-e7b7-46ab-bfa8-4a40f496f99b.jpg,others,one,0.7126,1.200,499.183,0.007,500.390,0
3a4762c2-e5cc-4841-9c55-c5356f249ba7.jpg,fist,fist,1.0000,1.200,499.183,0.007,500.390,1
b949e3ff-9ce7-4c70-ba96-6b5496b15ad4.jpg,others,rock,0.4047,1.200,499.183,0.007,500.390,0
9bfe8f50-2622-442b-8212-4e800c4fcc98.jpg,rock,rock,0.8314,1.200,499.183,0.007,500.391,1
922f102d-3823-4c72-a2d5-2638551d8883.jpg,rock,rock,0.7414,1.200,499.183,0.007,500.391,1
c9a1e6ed-8ddc-4c3d-8589-70c9f0280dad.jpg,others,others,0.8767,1.200,499.182,0.007,500.390,1
e87ffd75-334a-4707-a7c5-e7f273e5265b.jpg,fist,fist,1.0000,1.200,499.182,0.007,500.390,1
25cbbdd8-b6c4-4ed6-91d6-d769eb1039b5.jpg,pinkie,pinkie,0.9985,1.200,499.183,0.007,500.390,1
2c87bb8c-1a26-4649-9f1b-8a738f1cd43b.jpg,rock,rock,0.9995,1.200,499.182,0.007,500.390,1
23e3f432-4e50-4874-bfdb-ef721df09164.jpg,one,one,1.0000,1.200,499.183,0.007,500.390,1
f7733705-9dc0-4cc3-be47-4bea63b220fc.jpg,palm,palm,0.8065,1.200,499.183,0.007,500.391,1
6c05d4a9-f4e7-4ea9-a6f5-2402134ade49.jpg,fist,fist,0.8874,1.200,499.183,0.007,500.390,1
55ff3dd2-fe52-4da3-8414-49a8c72f3938.jpg,one,one,0.9985,1.200,499.182,0.007,500.390,1
5585952c-0e3f-4227-a9de-91a8947bcb74.jpg,palm,palm,1.0000,1.200,499.183,0.007,500.391,1
b5fcb7d1-08cc-4b7e-b11f-22ace24e263c.jpg,fist,fist,1.0000,1.200,499.183,0.007,500.390,1
12ab9812-8cf8-433a-ab58-b2968804d137.jpg,fist,fist,1.0000,1.200,499.182,0.007,500.390,1
9d0375d1-f3b1-4496-9da9-61fe94966e0b.jpg,others,others,0.9892,1.200,499.183,0.007,500.390,1
33b1cf57-603d-442f-842a-d6ec98be8094.jpg,palm,palm,0.9999,1.200,499.183,0.007,500.390,1
f3e268bc-7cd3-4805-a623-a80baa175219.jpg,one,one,0.9999,1.200,499.182,0.007,500.390,1
f2be3ac5-8055-47a3-9964-e4b1954a46ab.jpg,others,others,0.9623,1.200,499.183,0.007,500.390,1
3d128838-ac8e-4e79-864e-2e57aca071a5.jpg,one,one,0.9961,1.200,499.183,0.007,500.390,1
fa82e914-3864-48ee-9ee4-648e0ce2ff0c.jpg,fist,fist,0.9995,1.200,499.183,0.007,500.390,1
57f70937-d402-42fb-84ad-2903b2420e7b.jpg,pinkie,pinkie,0.9738,1.200,499.183,0.007,500.390,1
0beca2ed-78fe-4ebb-860a-a7449d768b3c.jpg,one,one,0.9820,1.200,499.183,0.007,500.390,1
83115a42-fabf-4440-9909-ecfbd2ecfc44.jpg,fist,fist,0.7560,1.200,499.183,0.007,500.390,1
86a1e08b-efec-4a11-8939-8431d9e6183c.jpg,others,palm,0.9731,1.200,499.183,0.008,500.391,0
dfca2dc8-fde4-445f-bedd-605efd9dfc2a.jpg,pinkie,pinkie,0.9951,1.200,499.183,0.007,500.390,1
ef5a409d-a1bd-4d25-9687-d45b7a9f40a3.jpg,one,one,0.9999,1.200,499.183,0.007,500.390,1
2ee5f549-9243-4844-b312-06df751c2555.jpg,rock,rock,0.9995,1.200,499.183,0.007,500.390,1
7ac7049b-4990-4099-8a3d-30a0ff5960fa.jpg,others,palm,0.6942,1.200,499.183,0.007,500.391,0
d547798f-5378-426b-aa3b-4804d922ebd8.jpg,pinkie,pinkie,1.0000,1.200,499.182,0.007,500.390,1
9b78fc2f-3731-4478-af37-42dbd9c320bc.jpg,fist,fist,0.9751,1.200,499.182,0.007,500.390,1
a83c4389-2b9f-4c30-9648-cba99610af9b.jpg,palm,palm,0.9718,1.200,499.182,0.007,500.390,1
dbad5422-5af8-4542-b838-c96fe7cd1853.jpg,palm,palm,0.9997,1.200,499.183,0.007,500.391,1
e2c06550-2416-4146-a229-2b51ccd24376.jpg,pinkie,pinkie,0.9965,1.200,499.183,0.007,500.390,1
cc1f46c2-ea08-4f45-a9a9-ad763851b918.jpg,palm,palm,0.9998,1.200,499.183,0.007,500.391,1
da9da773-8c0e-497a-8c9b-bf45a0c18348.jpg,pinkie,pinkie,1.0000,1.200,499.183,0.007,500.390,1
ab130246-ca99-412c-946b-0d765d90ea31.jpg,rock,rock,0.9960,1.200,499.182,0.007,500.390,1
5d051afd-d8a6-4833-979c-a2a22ff5dc14.jpg,rock,rock,0.9999,1.200,499.183,0.007,500.390,1
648e55c4-6b24-4bf6-949d-bdfea5aa5693.jpg,pinkie,pinkie,0.8451,1.200,499.183,0.007,500.390,1
60e8392f-d023-4778-a5fd-798c01ad934f.jpg,rock,rock,1.0000,1.200,499.182,0.007,500.390,1
b8a24533-7098-4e97-bf37-89b3f05e1086.jpg,rock,rock,0.9987,1.200,499.183,0.007,500.390,1
b82a8402-0569-4971-91b0-feba54927899.jpg,palm,palm,0.9998,1.200,499.183,0.007,500.390,1
bb6e58b3-8d7c-4172-a6b4-8e7e7b5cc150.jpg,pinkie,pinkie,0.7525,1.200,499.183,0.007,500.390,1
4325fcc7-e4a3-438e-87ca-35a43147be0f.jpg,fist,fist,0.9994,1.200,499.183,0.007,500.390,1
fd7b5357-9cd2-462d-b03e-06a7eeeaee75.jpg,fist,fist,0.9997,1.200,499.183,0.007,500.390,1
dee2617a-49a9-4761-a845-3a46af5e04c5.jpg,others,others,0.3649,1.200,499.183,0.007,500.390,1
90970402-6a64-4556-9e52-9992c162e351.jpg,others,others,0.9957,1.200,499.183,0.007,500.390,1
973d284c-f79e-4e88-a568-640f8960490f.jpg,others,others,0.9849,1.200,499.183,0.007,500.390,1
160b4941-b67d-4705-9f11-64416c29c67c.jpg,one,one,0.9856,1.200,499.182,0.007,500.390,1
b7e35eaf-c1b8-47ea-83f6-e3111df1b4b7.jpg,others,others,0.9175,1.200,499.182,0.007,500.390,1
59a162bc-903a-40ea-a108-be963798aa37.jpg,rock,rock,0.9936,1.200,499.182,0.007,500.390,1
85515128-1a8c-4ee2-a395-4bd2cc978cbd.jpg,fist,fist,1.0000,1.200,499.183,0.007,500.390,1
4146435f-e1b0-4fba-afff-c00cd58e30c1.jpg,pinkie,pinkie,0.9974,1.200,499.183,0.007,500.390,1
a1a5429d-1d08-4a75-b8db-ef9aa9577385.jpg,palm,palm,1.0000,1.200,499.183,0.007,500.390,1
fe8f2e68-c127-440a-a521-35338ba57eaf.jpg,fist,fist,0.9930,1.200,499.182,0.007,500.390,1
752ade15-b3b4-418c-a7bd-ae9ff5f0129a.jpg,fist,rock,0.2871,1.200,499.183,0.007,500.390,0
71576e29-cbca-4244-9b10-382899720484.jpg,fist,fist,1.0000,1.200,499.183,0.007,500.390,1
fd376fb0-6f29-4387-b5c2-1fc3ffb80cfe.jpg,one,one,1.0000,1.200,499.183,0.007,500.390,1
152bb839-d027-4412-86e9-3603413b05a8.jpg,one,one,0.9864,1.200,499.183,0.007,500.390,1
e856d365-724c-40f7-8e07-00ff9c1436ba.jpg,one,others,0.3854,1.200,499.182,0.007,500.390,0
77058516-c6fe-42ee-9981-765a107f29fc.jpg,others,palm,0.6682,1.200,499.182,0.007,500.390,0
50ac3eea-b0ea-481c-a046-78d723b89648.jpg,one,one,0.9999,1.200,499.182,0.007,500.390,1
e07d84f0-3dc8-40af-9df8-68d14dc1622a.jpg,palm,palm,1.0000,1.200,499.183,0.007,500.390,1
8e1495cc-1957-4acf-8f77-68fcaa3f4454.jpg,fist,fist,1.0000,1.200,499.183,0.007,500.390,1
2cf60363-06f5-4d72-adb3-07d3756ba104.jpg,one,one,0.6654,1.200,499.182,0.007,500.390,1
0e4ed881-7565-493b-b75f-4bbdbac459b6.jpg,one,one,0.5875,1.200,499.182,0.007,500.390,1
dc494206-b534-4788-aadc-ad331d137e31.jpg,pinkie,pinkie,0.9998,1.200,499.183,0.007,500.390,1
9b2b86b8-7ac8-4f38-b5a1-020b21de6492.jpg,palm,palm,1.0000,1.200,499.183,0.007,500.391,1
7d04cf11-3314-4f3b-b5dc-c784838209a7.jpg,palm,palm,0.9997,1.200,499.182,0.007,500.390,1
2a448fae-c213-4642-b194-9937fb27cf59.jpg,rock,rock,0.9750,1.200,499.183,0.007,500.390,1
5fe9e357-8e3d-46db-bd84-6966c7f39324.jpg,others,one,0.9767,1.200,499.183,0.007,500.390,0
edf57e2b-f33a-447d-9c7b-eaa10b05f5e6.jpg,fist,fist,0.9999,1.200,499.183,0.007,500.391,1
5526cf8c-6217-4b5d-ac00-a518354eef92.jpg,pinkie,pinkie,0.9013,1.200,499.182,0.007,500.390,1
34b0d330-dccd-44d5-8b70-2d1e5a4fc6b0.jpg,fist,fist,1.0000,1.200,499.183,0.007,500.390,1
3476d34e-5a00-40f2-89ff-c9e8ea3eed10.jpg,rock,rock,0.9786,1.200,499.183,0.007,500.391,1
51d59865-f67b-4b56-ba15-564473389fea.jpg,one,one,0.9981,1.200,499.183,0.007,500.391,1
6a7fa03e-3949-42f0-a3e3-2117f5592028.jpg,palm,palm,0.9998,1.200,499.183,0.007,500.390,1
8a30a128-2407-4968-a305-82a188e6d6b4.jpg,fist,fist,1.0000,1.200,499.183,0.007,500.390,1
347295a6-4d04-4396-b15d-62b975ae1cef.jpg,palm,palm,1.0000,1.200,499.183,0.007,500.390,1
06cb7188-7796-4eda-bcdb-364001231a26.jpg,palm,palm,1.0000,1.200,499.183,0.007,500.390,1
846e4fb7-fbd4-4ece-bc75-d89e9cfd95d8.jpg,others,others,0.8918,1.200,499.183,0.007,500.390,1
5fa7342f-f3ef-462e-86c5-8e6961db93dd.jpg,one,one,0.9842,1.200,499.183,0.007,500.390,1
aa884333-4804-40a2-9591-373125a52dc8.jpg,rock,rock,0.9212,1.200,499.183,0.007,500.390,1
420d0cce-b471-4f1f-96be-d86e51ac484c.jpg,others,others,0.9979,1.200,499.182,0.007,500.390,1
1f74d016-c1c8-4641-ac93-a73fece085e8.jpg,others,others,0.9380,1.200,499.183,0.007,500.391,1
c99f465f-b5eb-4bac-adfd-b5e813e5bc73.jpg,palm,palm,0.9984,1.200,499.183,0.007,500.390,1
6104b739-1a99-402d-8c16-4d72a9953d8d.jpg,others,others,0.9918,1.200,499.183,0.007,500.391,1
f20ffcbb-d4d8-4662-a6df-4257c5947ec4.jpg,one,one,0.9955,1.200,499.183,0.007,500.390,1
c292e84b-f19c-454f-ac6a-e38d52f54f11.jpg,palm,palm,0.9998,1.200,499.182,0.007,500.390,1
2176e7bd-c6a6-4998-ae83-40f3cca35967.jpg,one,one,0.9462,1.200,499.183,0.007,500.391,1
4dee921b-bbf5-4c2f-96b1-c1574c2d6e22.jpg,palm,palm,1.0000,1.200,499.183,0.007,500.390,1
52b0836c-5c51-498d-8e31-6fc0ffac0e9f.jpg,rock,rock,0.9970,1.200,499.182,0.007,500.390,1
fb0634c4-e606-4ff0-9fa9-964f6dda6352.jpg,one,one,0.9995,1.200,499.182,0.007,500.390,1
c5c37d00-60bb-4ad2-abc8-1da840d74db1.jpg,others,others,0.6551,1.200,499.183,0.007,500.390,1
7501bd99-f30b-4572-a0a1-ebe8515b8e17.jpg,pinkie,pinkie,0.6718,1.200,499.182,0.007,500.390,1
720b110a-c65a-455c-9963-a32afaf78e4a.jpg,one,one,0.9921,1.200,499.183,0.007,500.390,1
579350bb-4585-4a5a-8a76-ce50e84b85aa.jpg,others,others,0.9964,1.200,499.183,0.007,500.390,1
87eeb8d1-c519-40a1-9488-ee578f9e2700.jpg,rock,rock,0.7231,1.200,499.183,0.007,500.390,1
9e8926c7-deeb-431b-8920-51b8bce41fc7.jpg,rock,rock,0.9964,1.200,499.183,0.007,500.390,1
d3436abc-2495-4f90-bfdb-2fc249fd0c7a.jpg,others,others,0.6450,1.200,499.183,0.007,500.390,1
6be3f33c-3f49-441d-a855-6bd8d6e31dd9.jpg,others,others,0.9729,1.200,499.183,0.007,500.390,1
f62a2b50-5d3b-4ae1-b545-c6f4f288aa93.jpg,others,others,0.4789,1.200,499.183,0.007,500.390,1
154d117a-9940-42cb-814c-f5d604cd993b.jpg,fist,fist,0.9994,1.200,499.183,0.007,500.391,1
766d7741-ef6e-49de-9a14-b74f6a15b518.jpg,pinkie,pinkie,0.9990,1.200,499.183,0.007,500.390,1
54c61e88-0256-42fd-9101-c6f749d7fa19.jpg,fist,fist,1.0000,1.200,499.183,0.007,500.391,1
ae1c93db-9c4e-46c5-9824-17bf91320859.jpg,others,others,0.7029,1.200,499.183,0.007,500.390,1
2da62675-faa0-4c53-ae4f-786151e4444c.jpg,pinkie,pinkie,1.0000,1.200,499.183,0.007,500.390,1
3bb0e66a-94f5-4eda-80fc-15a7fff4f86d.jpg,rock,rock,0.9984,1.200,499.182,0.007,500.390,1
f6ed2c11-6483-47aa-9bfb-80f8f72137ac.jpg,pinkie,pinkie,0.7436,1.200,499.183,0.007,500.390,1
8e31f073-54c5-4910-b96b-cd106837cc1d.jpg,others,others,0.7048,1.200,499.182,0.007,500.390,1
f8daf4b7-d394-4630-b277-5ef88eb9bece.jpg,pinkie,pinkie,1.0000,1.200,499.183,0.007,500.390,1
9dc0db0c-d298-4f2e-acaa-1291cfebfd35.jpg,one,one,0.9944,1.200,499.183,0.007,500.391,1
edf67575-04f2-48ff-8b00-32428932e11d.jpg,palm,palm,0.9991,1.200,499.183,0.007,500.390,1
f5fba533-a4ab-4603-88e1-9b03985c683f.jpg,others,one,0.9416,1.200,499.182,0.007,500.390,0
8831f2ed-fb50-4ce3-b134-c4c9644405b4.jpg,pinkie,pinkie,0.9999,1.200,499.183,0.007,500.390,1
1b5680b6-37b5-46b9-ac81-8bd68f414a36.jpg,palm,palm,0.9982,1.200,499.183,0.007,500.391,1
23934493-64f9-43f3-833e-d841bb8c99bc.jpg,fist,fist,0.9998,1.200,499.183,0.007,500.390,1
f50ab57b-9ac2-414f-bbb3-351b22d47535.jpg,palm,palm,1.0000,1.200,499.183,0.007,500.390,1
1e14bda3-1b17-4402-a234-d93492742f0e.jpg,palm,palm,0.9992,1.200,499.183,0.007,500.390,1
51c41e76-a0a7-48b2-8cde-3be1f6d88c70.jpg,palm,others,0.4469,1.200,499.183,0.007,500.390,0
b57a7084-40f9-4d3f-9683-423722915f36.jpg,pinkie,pinkie,0.9990,1.200,499.183,0.007,500.390,1
826552a6-afb4-4336-98ff-aafff78b2b15.jpg,rock,rock,0.9976,1.200,499.183,0.007,500.390,1
2059a363-f5d8-4b5f-8f50-f56cd347cc1b.jpg,palm,palm,0.9988,1.200,499.182,0.007,500.390,1
