image,gt,pred,confidence,pre_ms,infer_ms,post_ms,total_ms,correct
7b7b68d1-b8ee-4608-8bd2-6deeb386ea67.jpg,rock,rock,0.9999,1.200,3230.210,0.007,3231.418,1
4ba2bbd0-d093-4218-b529-1608cd972485.jpg,pinkie,pinkie,0.9998,1.200,3230.208,0.007,3231.416,1
956dfc1c-e1b9-439a-9ee7-7aa45155c02a.jpg,fist,fist,1.0000,1.200,3230.209,0.007,3231.417,1
a621bbcc-9647-433a-a9a1-00473abe7449.jpg,rock,rock,1.0000,1.200,3230.213,0.007,3231.420,1
9b16b715-b91c-4643-bdfe-5d2f7988c06b.jpg,one,one,1.0000,1.200,3230.206,0.007,3231.414,1
7165c1ce-75c1-4f34-898d-037a2d06a012.jpg,others,others,0.9999,1.200,3230.208,0.007,3231.416,1
5ca2694f-29d2-4494-822c-343b781e199f.jpg,one,one,1.0000,1.200,3230.207,0.007,3231.415,1
15981504-da7f-43bc-b9e7-6625b42afe32.jpg,palm,palm,1.0000,1.200,3230.213,0.007,3231.421,1
f3a3e0f1-ec96-4cfe-b2cf-0e7d52fff12e.jpg,one,one,1.0000,1.200,3230.213,0.007,3231.420,1
d02e23c6-e3d6-401a-bfe7-db5320fc7651.jpg,pinkie,pinkie,0.9902,1.200,3230.211,0.007,3231.419,1
060e6177-6435-459c-b0bd-8f04db3e4f02.jpg,one,one,1.0000,1.200,3230.205,0.007,3231.413,1
f356831f-cc42-4afb-b0a4-4c9676f40207.jpg,palm,palm,1.0000,1.200,3230.209,0.007,3231.416,1
1a8d1186-0e59-410c-91ec-115b840f7147.jpg,palm,palm,1.0000,1.200,3230.206,0.007,3231.414,1
806fcb81-ebb1-4b13-915c-f2b211ff7cd8.jpg,pinkie,pinkie,1.0000,1.200,3230.211,0.007,3231.419,1
ba9ba140-8fe0-4f28-92c8-53ef6bcdf60f.jpg,others,others,1.0000,1.200,3230.212,0.007,3231.420,1
4deb880a-fe2c-4e43-9452-c20182a27a11.jpg,others,others,0.9554,1.200,3230.207,0.007,3231.415,1
e91dd937-6eec-44db-8150-c1ce2f091619.jpg,others,others,0.9908,1.200,3230.215,0.007,3231.422,1
6be246de-946b-4c63-8c8e-517ffb04ab0f.jpg,pinkie,pinkie,0.9963,1.200,3230.206,0.007,3231.414,1
5b11ccda-8dd6-453a-ae12-63a7c500ba65.jpg,rock,rock,1.0000,1.200,3230.213,0.007,3231.421,1
3a22fb79-3ae1-47af-adab-550d10cb7281.jpg,palm,palm,1.0000,1.200,3230.212,0.007,3231.420,1
c6ee70f7-7c9a-465b-aabc-1b3a0de21021.jpg,rock,rock,1.0000,1.200,3230.206,0.007,3231.413,1
e96d57c1-ebdd-47ae-9df0-d0fba8e48001.jpg,others,others,0.9994,1.200,3230.210,0.007,3231.418,1
b2532751-48f3-4239-922e-d7f17bec6bd8.jpg,one,one,1.0000,1.200,3230.208,0.007,3231.416,1
5d772912-50c2-4260-9d0b-8fb65986509c.jpg,palm,palm,1.0000,1.200,3230.206,0.007,3231.414,1
062c306e-c593-4de8-8aed-f292beca6ddd.jpg,palm,palm,1.0000,1.200,3230.207,0.007,3231.415,1
04ad55f7-88f5-413e-bc27-1e538bf96818.jpg,fist,fist,1.0000,1.200,3230.212,0.007,3231.420,1
3d21e992-d60c-4aa0-9fdc-de9c409a477c.jpg,one,one,1.0000,1.200,3230.205,0.007,3231.413,1
60da3fbf-eeed-4907-a01f-9f690e622bf9.jpg,others,others,0.9930,1.200,3230.207,0.007,3231.415,1
4487668b-8c73-4636-918b-9fcda1f3bc4b.jpg,palm,others,0.3506,1.200,3230.209,0.007,3231.416,0
370b0ab3-1412-4ccf-8482-68db08fc2c8d.jpg,fist,fist,1.0000,1.200,3230.210,0.007,3231.418,1
779e6a95-d88b-4eec-9a03-ddc936378ce6.jpg,one,one,0.9845,1.200,3230.212,0.007,3231.420,1
d64d1277-ef0d-471a-836f-9f369b32f451.jpg,others,others,0.9362,1.200,3230.211,0.007,3231.419,1
9a583601-9ba6-4d16-98bd-0a64f8a4b495.jpg,palm,palm,1.0000,1.200,3230.213,0.007,3231.421,1
08391db4-41d0-43bd-9cdd-c0d15aeb3f54.jpg,palm,palm,1.0000,1.200,3230.209,0.007,3231.417,1
576d6d01-ed0a-4da8-bdd4-09026414df27.jpg,fist,fist,0.9159,1.200,3230.215,0.007,3231.423,1
fb4cdee1-8411-4d79-a581-bb590621e880.jpg,one,one,0.9835,1.200,3230.208,0.007,3231.416,1
80f49743-ce27-43f8-b124-015d86c000d2.jpg,one,one,1.0000,1.200,3230.214,0.007,3231.422,1
20c268ad-2777-42c3-a2a0-edaabd6708e4.jpg,rock,rock,1.0000,1.200,3230.208,0.007,3231.416,1
13ebb3b6-5c90-4b0b-9cfe-adf7c7937bfc.jpg,rock,rock,1.0000,1.200,3230.205,0.007,3231.413,1
be68914b-5dab-4943-aa75-41e1adbbaeff.jpg,one,one,1.0000,1.200,3230.212,0.007,3231.420,1
ff8a6c64-54bf-4de2-a019-dae64c130340.jpg,others,others,0.9957,1.200,3230.208,0.007,3231.416,1
21342180-af5c-4134-b144-c097226b8b8b.jpg,one,one,0.9996,1.200,3230.208,0.007,3231.416,1
f25f5a8e-273f-4e04-ad4d-901983530cae.jpg,pinkie,pinkie,1.0000,1.200,3230.215,0.007,3231.422,1
af1e9379-a087-4814-ba24-3c6843872981.jpg,rock,others,0.7081,1.200,3230.210,0.007,3231.417,0
f2c55498-c100-4a6d-a669-32740ac6e174.jpg,one,one,1.0000,1.200,3230.214,0.007,3231.421,1
a5da1c1c-e3a5-4f34-959f-30e47d316769.jpg,fist,fist,1.0000,1.200,3230.209,0.007,3231.416,1
3f4cf868-933c-4654-9d4f-03fb340566e4.jpg,fist,fist,1.0000,1.200,3230.211,0.007,3231.418,1
ec66996b-a702-4305-aaeb-926d98c70be4.jpg,fist,fist,1.0000,1.200,3230.212,0.007,3231.419,1
14599795-07f2-457d-a4a2-91ece83cebb8.jpg,rock,rock,1.0000,1.200,3230.205,0.007,3231.413,1
1fff45d8-1893-40f0-883b-458d234b7178.jpg,fist,fist,1.0000,1.200,3230.208,0.007,3231.416,1
3c770847-ba63-4077-bfce-98db4d37e50f.jpg,pinkie,pinkie,1.0000,1.200,3230.213,0.007,3231.420,1
ceab08f6-a6b7-46d1-989e-193772ae3df4.jpg,pinkie,pinkie,0.9955,1.200,3230.208,0.007,3231.416,1
93424170-c845-42cc-b266-e6a06f564f6f.jpg,fist,fist,1.0000,1.200,3230.215,0.007,3231.423,1
53093f30-646b-423d-9274-9644d0da0d9e.jpg,fist,fist,1.0000,1.200,3230.215,0.007,3231.423,1
b8127bbb-d638-4a41-96bc-0c0f155a64a7.jpg,pinkie,pinkie,1.0000,1.200,3230.215,0.007,3231.423,1
fe223e0a-37cb-45a7-a99c-a65a56b5fa85.jpg,pinkie,pinkie,1.0000,1.200,3230.203,0.007,3231.411,1
e194ba0a-d024-49a7-8c89-40a598f7ba99.jpg,others,others,0.9977,1.200,3230.213,0.007,3231.420,1
fbffec5f-05bc-44d0-aca3-cd6146b9daab.jpg,one,one,1.0000,1.200,3230.207,0.007,3231.415,1
6b57e961-4ea3-4a33-b503-8e2ca200c887.jpg,pinkie,pinkie,1.0000,1.200,3230.207,0.007,3231.414,1
ae3d2738-0a02-48a6-bca6-1bd10918cb17.jpg,palm,palm,1.0000,1.200,3230.208,0.007,3231.415,1
86b54b69-ceae-4d4c-8fb1-2317225efce6.jpg,rock,rock,1.0000,1.200,3230.210,0.007,3231.417,1
c8dbf138-c4a7-424e-8fd4-40c528000340.jpg,rock,rock,1.0000,1.200,3230.208,0.007,3231.416,1
8064ab53-bc63-4c0c-9237-906731c440c7.jpg,palm,palm,1.0000,1.200,3230.209,0.007,3231.416,1
c7ece029-bfbc-44aa-933f-afe254e9e013.jpg,pinkie,pinkie,0.9988,1.200,3230.208,0.007,3231.415,1
33f08920-1051-4b49-a213-865f49c52851.jpg,palm,palm,1.0000,1.200,3230.210,0.007,3231.418,1
3141b536-843f-46f6-9afc-3ec828532616.jpg,one,one,1.0000,1.200,3230.212,0.007,3231.420,1
e0263122-91f8-4f7c-944e-9926007d51dc.jpg,one,one,0.9964,1.200,3230.213,0.007,3231.420,1
f31764e9-2f6e-4665-ac2b-1aa4a7f2710f.jpg,rock,rock,1.0000,1.200,3230.214,0.007,3231.422,1
3345d407-3e5e-4ff4-afe5-c3577f4d440f.jpg,one,one,1.0000,1.200,3230.205,0.007,3231.413,1
042b2307-0f14-41a8-b1bd-05ce7c48b1bf.jpg,rock,rock,1.0000,1.200,3230.214,0.007,3231.422,1
ac723ef1-a3a1-47fa-80f4-05ad8cfed839.jpg,palm,palm,0.9999,1.200,3230.212,0.007,3231.419,1
0a9d1ad3-3142-472e-9088-7cddc11e8815.jpg,palm,palm,1.0000,1.200,3230.208,0.007,3231.415,1
dba27dc8-dc23-4a04-bcc5-5cd6d73e5f3c.jpg,fist,fist,1.0000,1.200,3230.214,0.007,3231.422,1
ff6af190-ca2b-4ca8-8ac4-f488c8e09fd2.jpg,fist,fist,1.0000,1.200,3230.208,0.007,3231.415,1
212f2603-3379-4aeb-b00a-f3677f5782b5.jpg,palm,palm,1.0000,1.200,3230.208,0.007,3231.415,1
d1b0bf56-17e9-4e71-b5ca-85f9e04782a9.jpg,rock,rock,1.0000,1.200,3230.214,0.007,3231.422,1
0670b408-8429-4014-a559-e64bc238852f.jpg,palm,palm,1.0000,1.200,3230.210,0.007,3231.418,1
965809ab-b1c8-433c-9a3f-0b0c75523647.jpg,others,others,0.9167,1.200,3230.212,0.007,3231.420,1
8b1781e8-4994-473a-9e1c-b0b8401bf92f.jpg,palm,palm,1.0000,1.200,3230.213,0.007,3231.421,1
9a889c52-2788-4875-81ca-518394ad79f4.jpg,others,others,1.0000,1.200,3230.212,0.007,3231.420,1
2bd5ae3a-effb-456d-b07f-d056f30f5abf.jpg,pinkie,pinkie,1.0000,1.200,3230.212,0.007,3231.419,1
2aa9d26c-7888-4c7b-ac57-85ef6b2d9fcb.jpg,palm,palm,1.0000,1.200,3230.209,0.007,3231.417,1
314c0308-5520-4e2f-9dd4-a09a58e58833.jpg,one,one,1.0000,1.200,3230.211,0.007,3231.419,1
8458cccd-5ec3-40a0-a7a6-e9ca774ffcca.jpg,rock,rock,1.0000,1.200,3230.210,0.007,3231.417,1
34e6ffe7-1ec9-4d3f-92aa-2ee005ac8ba3.jpg,rock,rock,1.0000,1.200,3230.209,0.007,3231.416,1
6c6bcbee-f182-4fd7-807e-f9ffb7895d72.jpg,fist,fist,1.0000,1.200,3230.207,0.007,3231.414,1
67ebf646-ebda-4790-b745-beb5250cb034.jpg,one,one,0.7073,1.200,3230.207,0.007,3231.415,1
ef0059c1-b842-4320-aa15-d9e8583b178a.jpg,rock,rock,1.0000,1.200,3230.215,0.007,3231.422,1
1b4035f4-9e47-46d7-bdc5-2ebaaa45a338.jpg,one,one,1.0000,1.200,3230.213,0.007,3231.420,1
69eaae58-6e1a-4c95-b2d6-2ce04fcb08a9.jpg,palm,palm,1.0000,1.200,3230.210,0.007,3231.418,1
09c82f68-268b-4e90-8dba-de3f742f3d34.jpg,fist,fist,0.9999,1.200,3230.212,0.007,3231.420,1
0531d540-91c8-4343-a459-79aaeb20fa06.jpg,others,others,0.9971,1.200,3230.210,0.007,3231.417,1
3edcfaaf-0482-4238-91ae-c4753472fbfc.jpg,one,one,1.0000,1.200,3230.212,0.007,3231.420,1
f259ecd3-303a-408f-9f84-8b1264b4059e.jpg,one,one,1.0000,1.200,3230.213,0.007,3231.421,1
8566b8ff-262c-4501-8a30-c6709f0bf4b3.jpg,one,one,1.0000,1.200,3230.213,0.007,3231.420,1
41440bc4-f4c8-47e3-b6c3-71f8bc99d2c2.jpg,rock,rock,1.0000,1.200,3230.209,0.007,3231.416,1
bc15f687-6864-4f7b-8e42-8d6352c05cc7.jpg,others,others,0.9999,1.200,3230.212,0.007,3231.420,1
167581e8-bc11-4c43-912e-e957f64a2912.jpg,one,one,0.9997,1.200,3230.210,0.007,3231.418,1
d5dcb866-f3c5-423b-933c-33395f97a2d7.jpg,others,others,0.8717,1.200,3230.211,0.007,3231.419,1
17318197-2ba6-45eb-9ebe-d5e1f0cdf448.jpg,pinkie,pinkie,1.0000,1.200,3230.212,0.007,3231.420,1
092b6e52-4022-4f44-b392-39d43b602b69.jpg,rock,rock,1.0000,1.200,3230.206,0.007,3231.414,1
68b0f4ae-2cc2-4665-892c-acec18f7bf7d.jpg,palm,palm,1.0000,1.200,3230.205,0.007,3231.413,1
dd01f68c-68dc-4793-a5fb-7b0573dfe452.jpg,palm,palm,1.0000,1.200,3230.213,0.007,3231.421,1
a19380d6-7ed4-4ea1-b779-70756145f13d.jpg,fist,fist,1.0000,1.200,3230.207,0.007,3231.414,1
521a74ef-5d9b-46c7-8c4a-3e8d3ea32bec.jpg,pinkie,pinkie,1.0000,1.200,3230.215,0.007,3231.423,1
9aa4bf96-0c1c-4ea9-be08-66e421573991.jpg,pinkie,pinkie,1.0000,1.200,3230.214,0.007,3231.422,1
60212fe7-9133-4cb8-936d-1df0d9c08646.jpg,pinkie,pinkie,0.9974,1.200,3230.209,0.007,3231.416,1
c4238020-3be6-4ae2-884d-ce49a40faedb.jpg,pinkie,pinkie,1.0000,1.200,3230.206,0.007,3231.414,1
7ee92b7b-d912-47aa-9060-f208a6f6b887.jpg,one,one,0.9999,1.200,3230.207,0.007,3231.415,1
62854e38-3e60-47ea-9d03-0edbcd757af3.jpg,others,others,1.0000,1.200,3230.205,0.007,3231.413,1
a82a8eb6-4ecb-4015-afd4-b7a82e00815d.jpg,fist,fist,1.0000,1.200,3230.208,0.007,3231.415,1
363c9adb-7ec8-447f-bf02-b3f53d5cda17.jpg,palm,palm,1.0000,1.200,3230.207,0.007,3231.415,1
8f24530a-54dd-4b9a-b6e8-32433bd59221.jpg,fist,fist,1.0000,1.200,3230.207,0.007,3231.414,1
750c39a3-7947-4500-81ac-ec258e4cdc1f.jpg,fist,fist,1.0000,1.200,3230.214,0.007,3231.421,1
8129216d-cf50-4f67-8a18-e26864d4c2ee.jpg,fist,fist,1.0000,1.200,3230.207,0.007,3231.415,1
91c8b7ab-0603-43b6-b85b-74c55a5e96fa.jpg,palm,palm,1.0000,1.200,3230.207,0.007,3231.415,1
1527c4cb-c1bc-409f-b6c1-5aac40c3affd.jpg,palm,palm,1.0000,1.200,3230.207,0.007,3231.415,1
db76209c-d3ee-459c-b413-dff919080ded.jpg,pinkie,pinkie,1.0000,1.200,3230.208,0.007,3231.415,1
9a833110-07d2-4055-8efb-5776c7b124a1.jpg,fist,fist,1.0000,1.200,3230.213,0.007,3231.420,1
e35ce5dc-9a00-4413-bfb4-11f1d067f437.jpg,pinkie,pinkie,1.0000,1.200,3230.207,0.007,3231.415,1
e3cc0c87-4b4f-4f64-b708-b83c212f314d.jpg,others,others,1.0000,1.200,3230.215,0.007,3231.423,1
e295cfed-f194-4d84-b8fd-d4a7a55d60b9.jpg,others,others,1.0000,1.200,3230.215,0.007,3231.422,1
cecc1108-9900-432b-9ff9-141c5f89c910.jpg,palm,palm,1.0000,1.200,3230.212,0.007,3231.420,1
367450d5-a979-4fa9-880c-7e539c3d9d3e.jpg,rock,rock,1.0000,1.200,3230.213,0.007,3231.421,1
7f85dc1d-6400-4dc8-a339-ce564735f2ac.jpg,rock,rock,1.0000,1.200,3230.206,0.007,3231.414,1
360b068a-7a0a-47b0-9d74-13eedf58ea6a.jpg,rock,rock,1.0000,1.200,3230.208,0.007,3231.416,1
98335c68-c8ac-4f9b-9c30-0c1b3ed4cb0d.jpg,one,one,1.0000,1.200,3230.213,0.007,3231.421,1
6fbaf16e-a977-4815-8958-73d5a066d400.jpg,pinkie,pinkie,1.0000,1.200,3230.206,0.007,3231.414,1
b0d6625e-7955-4dfc-ae05-2bf158510f69.jpg,palm,palm,1.0000,1.200,3230.208,0.007,3231.416,1
f4684cae-3515-49a6-810c-68e8f993f178.jpg,pinkie,pinkie,1.0000,1.200,3230.209,0.007,3231.417,1
45d0cfb0-d457-4585-a600-c4f3dbc0903e.jpg,rock,rock,1.0000,1.200,3230.207,0.007,3231.415,1
9600e777-4794-4b88-bf5c-b273fddfa548.jpg,rock,rock,1.0000,1.200,3230.208,0.007,3231.416,1
a8d5918d-d48a-4d10-8e19-2bc18f8048b1.jpg,one,one,1.0000,1.200,3230.210,0.007,3231.417,1
9c507ccc-0876-4b26-9f90-b96adebc3fc2.jpg,rock,rock,1.0000,1.200,3230.207,0.007,3231.415,1
7ec20756-6ebb-41a4-8cce-71fc5b6b70c5.jpg,others,others,0.9999,1.200,3230.215,0.007,3231.422,1
d90d8292-4151-4a4b-aed6-f5b85d5c10be.jpg,palm,palm,1.0000,1.200,3230.206,0.007,3231.413,1
e17c777e-ce96-4467-ad8a-007d1962092d.jpg,pinkie,pinkie,1.0000,1.200,3230.206,0.007,3231.414,1
51443666-8e1b-4dd3-b10b-d8e3496218c1.jpg,others,others,0.9680,1.200,3230.204,0.007,3231.412,1
c38ad3b0-6876-483f-b1c8-e7f6970cf06e.jpg,others,others,0.9999,1.200,3230.212,0.007,3231.420,1
e4892355-a70e-4d96-bb0e-61d7c17904f7.jpg,others,others,0.9999,1.200,3230.207,0.007,3231.415,1
f98b21fc-b216-43ac-a461-3096bfe85df1.jpg,one,one,0.5951,1.200,3230.214,0.007,3231.421,1
eee4a07b-10fc-42bb-9dba-b67a54222d37.jpg,palm,palm,1.0000,1.200,3230.215,0.007,3231.423,1
ff9481d8-8d35-42ed-b0e7-5e7172d1730a.jpg,palm,palm,1.0000,1.200,3230.211,0.007,3231.418,1
36cd5bcd-04a8-45b7-a2d6-a312a2064945.jpg,fist,fist,1.0000,1.200,3230.214,0.007,3231.422,1
6f8f6b4d-0feb-4836-a446-b8701f1017f3.jpg,one,one,1.0000,1.200,3230.207,0.007,3231.415,1
594980b7-d43f-47cf-a4bf-dac76ba20526.jpg,others,others,0.9998,1.200,3230.214,0.007,3231.422,1
7c411dd7-2c4a-46f8-b3d1-283d32f67ed7.jpg,palm,palm,1.0000,1.200,3230.208,0.007,3231.416,1
508e35f3-a8b0-4511-b4a3-d688b3421182.jpg,palm,palm,1.0000,1.200,3230.208,0.007,3231.416,1
bae3c3fe-cc27-404f-a8be-56cc3064b451.jpg,fist,one,0.6813,1.200,3230.214,0.007,3231.421,0
69e53c1d-f902-4219-a445-a8267faad6ee.jpg,others,others,0.9933,1.200,3230.206,0.007,3231.414,1
27f5e7ac-aaf6-4dab-b437-379d3b08bbdb.jpg,rock,rock,1.0000,1.200,3230.211,0.007,3231.419,1
ce43fd87-26f2-4436-b072-49be8fc68155.jpg,rock,rock,1.0000,1.200,3230.208,0.007,3231.415,1
5f029401-eb7f-454a-9059-2cd7f772e714.jpg,pinkie,pinkie,1.0000,1.200,3230.210,0.007,3231.418,1
25b0c221-c503-46a7-a141-e6091e9301de.jpg,one,one,1.0000,1.200,3230.209,0.007,3231.416,1
f9df97f5-cb1f-46b7-a187-ae929ae27acc.jpg,one,one,1.0000,1.200,3230.208,0.007,3231.416,1
98ed0bc6-7a60-468a-af07-836a83cb3d92.jpg,rock,rock,1.0000,1.200,3230.215,0.007,3231.422,1
2fa144dc-8b23-4d63-81a8-1e55ea78c647.jpg,others,others,0.9997,1.200,3230.208,0.007,3231.416,1
d3f0779f-d981-4181-b515-430fee875ad1.jpg,pinkie,pinkie,0.9989,1.200,3230.211,0.007,3231.419,1
a83096cd-986a-4a9a-bfb3-4d9e4d140a49.jpg,others,others,0.9966,1.200,3230.212,0.007,3231.419,1
34e7bcf5-3d7e-41e2-86cd-66281225e165.jpg,palm,palm,1.0000,1.200,3230.208,0.007,3231.416,1
9123763e-47a0-42ee-b297-7f4c3db64330.jpg,rock,rock,0.9984,1.200,3230.208,0.007,3231.415,1
52586065-2bcf-410d-b10a-7aba3cf382e1.jpg,pinkie,pinkie,1.0000,1.200,3230.206,0.007,3231.414,1
0696edb1-9ee0-41e5-8a65-4164978b07f7.jpg,palm,palm,1.0000,1.200,3230.213,0.007,3231.421,1
d1e7629a-cbb2-46fb-96ba-1a3a5949f5b0.jpg,pinkie,pinkie,1.0000,1.200,3230.207,0.007,3231.415,1
66f9c061-83dc-4fef-9b07-cb4c1ad8bd57.jpg,rock,rock,1.0000,1.200,3230.209,0.007,3231.416,1
8c6c8da6-2dbb-4a50-8dc9-6f0f764e9d74.jpg,others,others,0.9999,1.200,3230.207,0.007,3231.415,1
d001d93b-54dd-4116-ac89-11b93414f0a8.jpg,others,others,0.8042,1.200,3230.204,0.007,3231.412,1
91730d9a-da74-498a-a8b0-076639c397cd.jpg,pinkie,pinkie,1.0000,1.200,3230.207,0.007,3231.415,1
fe272b06-62b4-4f14-8a61-9a81e640c5cb.jpg,rock,rock,1.0000,1.200,3230.214,0.007,3231.421,1
cfdd0439-9bce-438a-8386-b14d4b7e19a8.jpg,pinkie,pinkie,0.9996,1.200,3230.207,0.007,3231.415,1
007cd8cf-5234-4646-b5e1-82ae1c04a9a4.jpg,fist,fist,1.0000,1.200,3230.212,0.007,3231.420,1
508c25a9-3ccc-4531-bb16-8b1087c8e628.jpg,fist,fist,1.0000,1.200,3230.215,0.007,3231.423,1
516abe4f-9a84-420b-9817-fcd7f647a814.jpg,others,others,1.0000,1.200,3230.211,0.007,3231.419,1
1abee65b-9c4a-4322-9ebe-6c8460b9e6bb.jpg,one,one,1.0000,1.200,3230.205,0.007,3231.413,1
3a0e448f-473c-4dbd-a1d6-e53288351974.jpg,fist,fist,0.9964,1.200,3230.215,0.007,3231.423,1
651bf482-961d-454c-80fa-9d4ed30048f2.jpg,fist,fist,1.0000,1.200,3230.213,0.007,3231.420,1
8853b1d2-4205-4246-a249-8647cb86e1a5.jpg,one,one,1.0000,1.200,3230.209,0.007,3231.416,1
72d310a6-5298-4ded-90ce-0e483afd73bd.jpg,rock,rock,1.0000,1.200,3230.216,0.007,3231.423,1
a5e76cb2-bcc0-4a0a-9325-62351b701ef1.jpg,rock,rock,1.0000,1.200,3230.213,0.007,3231.421,1
bfc58c39-91b3-4106-9b76-7c2496e9c229.jpg,rock,rock,0.9837,1.200,3230.206,0.007,3231.414,1
c37b8f68-a3d9-4b83-b517-c401221e3f1f.jpg,rock,rock,0.9999,1.200,3230.213,0.007,3231.421,1
f5a36347-1fbc-4c86-8b9a-1962c09cc8e6.jpg,palm,palm,1.0000,1.200,3230.206,0.007,3231.414,1
126fb179-82f5-47de-84ab-118add1b2055.jpg,one,one,0.9995,1.200,3230.211,0.007,3231.419,1
b63929b8-8545-403f-80d5-fa2ee4b9f22e.jpg,fist,fist,1.0000,1.200,3230.208,0.007,3231.416,1
93ec8ff9-4953-4a3a-aebf-ac77cbd02a2b.jpg,one,one,1.0000,1.200,3230.208,0.007,3231.416,1
2c1b752b-44fe-4642-8df8-c6f07cc54d9f.jpg,palm,palm,1.0000,1.200,3230.212,0.007,3231.420,1
c95a7b55-3fdb-4ae3-af58-25e0047fe4cd.jpg,fist,fist,1.0000,1.200,3230.206,0.007,3231.414,1
6ec1ef6a-2860-48af-a850-975cd0b55f20.jpg,pinkie,pinkie,1.0000,1.200,3230.208,0.007,3231.415,1
fa0e3563-2120-4970-b20e-a41ff3d7a8a1.jpg,palm,palm,1.0000,1.200,3230.210,0.007,3231.418,1
1f8e107d-1626-4ebd-b2bb-4414327f2eef.jpg,palm,palm,1.0000,1.200,3230.213,0.007,3231.421,1
0b87d061-dc5d-418c-96a1-95975d438ea0.jpg,one,rock,0.5184,1.200,3230.211,0.007,3231.419,0
560ff093-8bfd-4c32-8863-42170cdf90bb.jpg,one,one,1.0000,1.200,3230.213,0.007,3231.420,1
adc1b1b7-db53-4f6a-b2f0-a315755d1a1b.jpg,one,one,1.0000,1.200,3230.207,0.007,3231.415,1
b1a754da-610c-460b-9dad-90951905dcb5.jpg,others,others,1.0000,1.200,3230.205,0.007,3231.413,1
7b9114de-2250-4842-b2b7-a4fd8146c62a.jpg,one,pinkie,0.4868,1.200,3230.209,0.007,3231.416,0
7fda887c-407c-4e34-9e77-0875ae670dfe.jpg,rock,rock,1.0000,1.200,3230.206,0.007,3231.414,1
27851409-693f-4370-95b6-0697aea27c41.jpg,palm,palm,1.0000,1.200,3230.215,0.007,3231.422,1
879abc5d-9388-4b0b-b934-9588163a5be3.jpg,one,one,0.9998,1.200,3230.206,0.007,3231.414,1
5c0b5e16-4c63-4f92-8dd8-76485a938175.jpg,palm,palm,1.0000,1.200,3230.206,0.007,3231.414,1
b0db680f-b7e1-43fa-98af-997f4dcdc638.jpg,others,others,1.0000,1.200,3230.215,0.007,3231.422,1
fc986e78-5731-4a56-b200-78280a1ea103.jpg,rock,rock,0.9945,1.200,3230.206,0.007,3231.413,1
5c582807-93d7-46a2-b19c-dcfdef1314d6.jpg,palm,palm,1.0000,1.200,3230.212,0.007,3231.420,1
4b25308c-b2df-4c81-b566-680df5f2a3c9.jpg,one,one,0.9993,1.200,3230.208,0.007,3231.416,1
b4e365b2-4bd2-41d4-9249-36565f9ea90f.jpg,palm,palm,0.9999,1.200,3230.211,0.007,3231.419,1
75c54d7e-0d14-4d74-ae7e-266d3b4873bf.jpg,fist,fist,1.0000,1.200,3230.206,0.007,3231.414,1
2afa923f-d9fa-412d-834e-9ac392cc5153.jpg,others,others,1.0000,1.200,3230.211,0.007,3231.419,1
a76b9bb8-b3f7-4d60-83d5-38969477ccfd.jpg,rock,rock,1.0000,1.200,3230.208,0.007,3231.416,1
363a7a2f-0326-417d-91a2-96443738b212.jpg,pinkie,pinkie,0.9820,1.200,3230.213,0.007,3231.421,1
afca4000-0241-4257-89f3-683aa9026c61.jpg,palm,palm,1.0000,1.200,3230.215,0.007,3231.423,1
751d6822-2ad9-48c9-ae92-c126012cb2ae.jpg,others,others,0.9990,1.200,3230.211,0.007,3231.418,1
b31c62fc-d510-4bd0-bf3d-319c450f5a0e.jpg,one,one,0.9999,1.200,3230.208,0.007,3231.416,1
0b5ca07f-b29c-4f64-87e3-2c9f14d4d751.jpg,rock,rock,1.0000,1.200,3230.207,0.007,3231.415,1
b41fe1c8-26d7-482e-9d89-11c9756be06d.jpg,one,one,1.0000,1.200,3230.206,0.007,3231.414,1
25895167-4b62-4248-b8fc-fa20b5a664d6.jpg,one,one,1.0000,1.200,3230.210,0.007,3231.417,1
a614766b-4e5c-4fa6-a201-9892d5a21ae1.jpg,palm,palm,1.0000,1.200,3230.213,0.007,3231.421,1
3895a327-551c-4d6a-af26-d8d49e947ab6.jpg,fist,fist,1.0000,1.200,3230.207,0.007,3231.415,1
60ebadba-3463-4c82-a2ce-e1ee21277774.jpg,palm,palm,1.0000,1.200,3230.206,0.007,3231.414,1
c0268fdc-084a-4abf-86e7-f61acbb1e44a.jpg,pinkie,pinkie,1.0000,1.200,3230.207,0.007,3231.414,1
46fbdca4-36bb-4ca1-9b46-e8f316b86254.jpg,fist,fist,1.0000,1.200,3230.207,0.007,3231.415,1
c40cba97-3514-449b-9dff-c8cf9488e067.jpg,one,one,1.0000,1.200,3230.213,0.007,3231.421,1
a6172951-3e8d-4a20-b4f8-d35996d12944.jpg,one,one,0.9988,1.200,3230.216,0.007,3231.423,1
81bed2c9-af94-4baa-ae2c-967df318bddf.jpg,one,one,0.9943,1.200,3230.210,0.007,3231.417,1
b6bca1ea-cea9-4ad1-805b-d46cd1c2e0f0.jpg,pinkie,pinkie,1.0000,1.200,3230.205,0.007,3231.413,1
83c5a9e8-27c0-4c10-9131-7fa6b14b68c0.jpg,rock,rock,1.0000,1.200,3230.206,0.007,3231.414,1
58f7d40b-9212-4acc-b614-11d238ec8ae7.jpg,rock,rock,1.0000,1.200,3230.208,0.007,3231.416,1
