image,gt,pred,confidence,pre_ms,infer_ms,post_ms,total_ms,correct
67757249-da26-4b08-95aa-f9d3ceaf084c.jpg,fist,fist,0.8614,0.840,1677.761,0.008,1678.609,1
5843e5f5-9d43-4766-a2b2-712d773f9fdd.jpg,others,rock,0.3832,0.840,1677.761,0.008,1678.609,0
aafe4535-cdbf-4fc9-b4d5-92954c18bc1b.jpg,one,one,0.7935,0.840,1677.761,0.008,1678.609,1
b15d4875-681b-4574-8b17-ea384e54ce94.jpg,pinkie,fist,0.4406,0.840,1677.761,0.007,1678.608,0
d126f7d0-96d8-4b20-8f3e-b393d3187390.jpg,rock,rock,0.8682,0.840,1677.761,0.008,1678.609,1
452e6b66-e41b-4524-afb0-903a4a425bf8.jpg,fist,fist,0.9943,0.840,1677.761,0.008,1678.609,1
bacee60c-a850-40bf-a3c4-889cb9617f50.jpg,rock,rock,0.9074,0.840,1677.761,0.008,1678.609,1
4d7d7b89-096f-4b01-aa2f-5f12e308a470.jpg,others,others,0.4924,0.840,1677.761,0.008,1678.608,1
190b59ae-9886-4420-81a4-4fdf0ae6966f.jpg,fist,fist,0.9999,0.840,1677.761,0.008,1678.609,1
cd266c72-bca2-4af4-8a7f-5fd8abef7afb.jpg,rock,rock,0.6709,0.840,1677.761,0.008,1678.609,1
d64d1277-ef0d-471a-836f-9f369b32f451.jpg,others,one,0.3053,0.840,1677.761,0.007,1678.608,0
adf4073c-85aa-4e20-a7cc-3208992c3f5c.jpg,others,others,0.6542,0.840,1677.761,0.008,1678.609,1
61511b0b-6d27-4f7c-b665-2d22151f6109.jpg,one,one,0.7848,0.840,1677.761,0.008,1678.609,1
6cd8b544-3ed5-41c1-bfc3-c34473285d2b.jpg,one,one,0.6575,0.840,1677.761,0.008,1678.608,1
b42a6c48-e025-43bf-b08b-5a7d18b53181.jpg,fist,fist,0.9893,0.840,1677.761,0.008,1678.609,1
8c8b5e36-6dee-478d-b5fe-f9f78ad591d2.jpg,rock,one,0.8384,0.840,1677.761,0.008,1678.609,0
f196190e-34b8-4c5d-812d-7b2dc2c6fc86.jpg,rock,rock,0.5446,0.840,1677.761,0.008,1678.609,1
3c5b5e68-d07d-4fce-9a20-64bfaa2090ed.jpg,pinkie,one,0.2929,0.840,1677.761,0.007,1678.608,0
4ec44f98-45ca-4475-b260-d900671116c1.jpg,palm,palm,0.9940,0.840,1677.761,0.008,1678.609,1
cd6310d9-98fe-42cf-aef2-19432851f420.jpg,fist,fist,0.9958,0.840,1677.761,0.008,1678.609,1
f0385e87-f7e3-499a-b1bf-49c2b0f08eca.jpg,rock,rock,0.3608,0.840,1677.761,0.008,1678.609,1
a7fe1806-9410-4bb5-9985-37828181aa67.jpg,rock,pinkie,0.6968,0.840,1677.762,0.008,1678.610,0
e42880c2-eb21-4ba7-931f-7b2219e68d69.jpg,rock,rock,0.4938,0.840,1677.761,0.008,1678.609,1
508f4e49-6d21-4292-90df-0ef062ad0ba9.jpg,pinkie,pinkie,0.4054,0.840,1677.761,0.008,1678.609,1
37dae7fc-c610-4550-9558-3572493e4112.jpg,pinkie,pinkie,0.9666,0.840,1677.762,0.008,1678.610,1
f091ae8f-aa5b-462b-a745-0e2aa3d7dcbc.jpg,others,one,0.3147,0.840,1677.761,0.007,1678.608,0
3d373689-1f16-40de-a1b4-37e715574b2d.jpg,one,one,0.5351,0.840,1677.761,0.008,1678.609,1
e39aa7ef-e83b-4a96-967a-0d9daea8799e.jpg,palm,palm,0.9909,0.840,1677.760,0.008,1678.609,1
4a10699f-c6d1-44a1-a08e-7c9520678eeb.jpg,palm,palm,0.9930,0.840,1677.761,0.008,1678.609,1
35f087f7-cc65-4b1b-85da-2bd8a4b5ccb5.jpg,palm,palm,0.9992,0.840,1677.761,0.008,1678.609,1
bf2ba197-0693-421c-9b71-818e127e9a2a.jpg,rock,rock,0.9758,0.840,1677.761,0.008,1678.609,1
79c16923-7893-464c-9c43-5c38c4c4e110.jpg,pinkie,pinkie,0.4612,0.840,1677.761,0.008,1678.609,1
58269dea-88a7-4242-84db-ba6d92c0c82b.jpg,fist,fist,0.9984,0.840,1677.761,0.008,1678.609,1
65217473-c9d5-4ed9-a365-7e6207696ae2.jpg,rock,rock,0.4249,0.840,1677.761,0.008,1678.609,1
1dfa22c1-e41b-4c1f-8ff0-cc979d0261c2.jpg,fist,fist,0.9754,0.840,1677.761,0.008,1678.609,1
a4c8e395-cb58-4cb0-8357-4ea1e136e484.jpg,rock,rock,0.6858,0.840,1677.761,0.008,1678.609,1
795eaa30-be2c-4b2b-bba7-0d7a312a512d.jpg,palm,others,0.4312,0.840,1677.761,0.008,1678.609,0
77e7c43b-0cb9-49a1-8bfe-1e458865d384.jpg,pinkie,pinkie,0.5194,0.840,1677.761,0.008,1678.609,1
edc22489-b846-486d-b2af-e016c6c8ae87.jpg,pinkie,pinkie,0.8655,0.840,1677.761,0.008,1678.609,1
3f7f5e1d-6b6f-4be0-8075-cf27deae5482.jpg,pinkie,pinkie,0.9522,0.840,1677.761,0.008,1678.609,1
927c3f34-af7d-4fd0-9849-0b6e74ee2ee1.jpg,one,one,0.6390,0.840,1677.762,0.008,1678.610,1
06a7ba81-26a9-4434-8a1d-c99d077f59c1.jpg,one,one,0.8231,0.840,1677.761,0.008,1678.609,1
3f574ca6-c1dd-499e-a2b4-eb0c2389b960.jpg,pinkie,pinkie,0.7545,0.840,1677.761,0.008,1678.609,1
1c5baf8f-7950-4520-b34e-880f186c7049.jpg,palm,palm,0.6160,0.840,1677.761,0.008,1678.609,1
192c6f66-3b4e-41c4-970c-dd40ac68233c.jpg,rock,rock,0.9630,0.840,1677.761,0.008,1678.609,1
89850c23-5635-4004-b04a-6877ca61278e.jpg,others,palm,0.7141,0.840,1677.761,0.008,1678.609,0
b34cf7cd-8d81-41c4-a4fb-4b6b2c27c945.jpg,pinkie,pinkie,0.9101,0.840,1677.761,0.008,1678.609,1
afd2cd10-518c-4c11-8276-b0f2fa20bc23.jpg,pinkie,pinkie,0.6065,0.840,1677.761,0.008,1678.609,1
bcbb66bd-4413-4068-8e7d-00e1d95912da.jpg,others,others,0.4804,0.840,1677.761,0.008,1678.609,1
c06eac6a-acdb-4e16-a70d-15c5347ece14.jpg,others,others,0.9386,0.840,1677.761,0.008,1678.609,1
6021e99d-5197-4f2d-830a-6522403f01ed.jpg,one,one,0.9695,0.840,1677.761,0.008,1678.609,1
7f740557-6eb2-4fb1-88ad-ba543f2d7bec.jpg,fist,fist,0.8806,0.840,1677.761,0.008,1678.608,1
64e237dc-ae15-4535-aa38-61bde4a30f51.jpg,palm,palm,0.5543,0.840,1677.761,0.008,1678.609,1
b6ea631a-38e8-4666-81a5-0352c8faabc2.jpg,others,others,0.7596,0.840,1677.761,0.008,1678.609,1
b4c58e06-7f77-4e8a-8fc6-e6356f591c86.jpg,others,others,0.7130,0.840,1677.761,0.008,1678.609,1
32cf991b-3314-4e22-9377-b636afecb3d8.jpg,others,others,0.9621,0.840,1677.761,0.008,1678.609,1
68e2c71d-1776-413d-801e-2c62b3457345.jpg,one,one,0.9815,0.840,1677.761,0.008,1678.609,1
fb60a40c-8e8e-40b5-a015-c2e31a43a4fc.jpg,pinkie,pinkie,0.6255,0.840,1677.761,0.008,1678.609,1
29e9942e-c4a1-45ed-a01c-ad4fb4435e09.jpg,one,one,0.6040,0.840,1677.761,0.008,1678.609,1
6e37d3d3-e0b8-4aa9-9142-c967fdd2ed99.jpg,palm,palm,0.3147,0.840,1677.761,0.007,1678.608,1
270e3646-6da2-4b77-84cc-186ceb7db5f6.jpg,pinkie,pinkie,0.8615,0.840,1677.761,0.008,1678.609,1
4cc06604-26da-4ae5-bbc2-8787f239f92b.jpg,rock,rock,0.9967,0.840,1677.761,0.008,1678.609,1
95e7922d-20c4-4601-9797-363ada901581.jpg,fist,fist,0.4473,0.840,1677.761,0.008,1678.609,1
79ca8874-3de0-4ce1-be54-71042f25c354.jpg,pinkie,others,0.3008,0.840,1677.761,0.007,1678.609,0
96ba7812-e0f8-49e6-8efb-7bc90451be2e.jpg,others,pinkie,0.4554,0.840,1677.761,0.008,1678.609,0
384293f5-ccb6-45cc-8c20-774cb25b5ecb.jpg,others,others,0.6894,0.840,1677.761,0.008,1678.609,1
58ba195d-e039-4b04-a3b3-704be1c66257.jpg,others,fist,0.6989,0.840,1677.761,0.008,1678.609,0
1d7fe0c9-7ef2-4bc9-bf9d-869740383dc1.jpg,pinkie,pinkie,0.5859,0.840,1677.761,0.008,1678.609,1
ff2b27e2-d0de-4195-9411-85168277847a.jpg,one,one,0.9006,0.840,1677.761,0.008,1678.609,1
93537114-8a75-4633-a621-c8881a5e4006.jpg,fist,fist,0.9949,0.840,1677.761,0.008,1678.610,1
dbc6a482-908b-43df-a3ee-80b858709a98.jpg,fist,others,0.5050,0.840,1677.760,0.008,1678.608,0
d4fb2787-222f-4c29-85ec-60b04b9cfcd1.jpg,one,one,0.6992,0.840,1677.761,0.008,1678.609,1
f9d1cacb-6881-4e95-8683-39835f857eef.jpg,others,palm,0.4932,0.840,1677.761,0.008,1678.609,0
83d5a849-ef1d-4d81-9af0-0cd7a58dadec.jpg,one,one,0.7976,0.840,1677.761,0.008,1678.609,1
bf608b5b-5ba1-44bf-a1dd-6e6390438d46.jpg,others,one,0.2565,0.840,1677.761,0.007,1678.608,0
e8d4c43f-a838-4b0b-9e54-5322abad13fb.jpg,rock,one,0.3741,0.840,1677.761,0.008,1678.609,0
a479814b-f01d-4459-832f-829393a12c3c.jpg,one,one,0.4720,0.840,1677.761,0.007,1678.609,1
6b6b7390-19cf-4e64-a304-8d6ff2b95cdb.jpg,rock,rock,0.7178,0.840,1677.761,0.008,1678.609,1
ce7524d2-b546-44cc-a226-4d52d4bbb23a.jpg,rock,rock,0.3626,0.840,1677.761,0.008,1678.609,1
90efa693-eb63-4a05-b10c-53bb6e2cec39.jpg,pinkie,pinkie,0.9569,0.840,1677.761,0.008,1678.608,1
25b0c221-c503-46a7-a141-e6091e9301de.jpg,one,one,0.9541,0.840,1677.761,0.008,1678.609,1
08c1d5a6-ce66-4cc0-bcd2-2a8517fb1471.jpg,palm,palm,0.9115,0.840,1677.761,0.008,1678.609,1
318d8208-43c7-4f53-a350-2d7a3fc5a6a6.jpg,pinkie,fist,0.8496,0.840,1677.760,0.008,1678.608,0
d08601ff-3366-418c-ad50-fd494c3fb5ee.jpg,pinkie,fist,0.5207,0.840,1677.761,0.008,1678.609,0
3d16a0ba-4cfd-4e9e-9f40-22ff681267c2.jpg,fist,fist,0.9810,0.840,1677.760,0.008,1678.608,1
827ac92b-4320-474d-9745-a5c33abee233.jpg,fist,fist,0.9981,0.840,1677.761,0.008,1678.609,1
120d7965-6b36-4d8b-9c87-f4c779f8895d.jpg,others,pinkie,0.2865,0.840,1677.761,0.007,1678.609,0
dddfff8a-c4bb-4a83-a732-4eb13c0acf15.jpg,pinkie,pinkie,0.6696,0.840,1677.761,0.008,1678.609,1
ede702c0-ddd4-4315-b0c7-5ae445a9c4fa.jpg,fist,fist,0.9851,0.840,1677.761,0.008,1678.609,1
a78a6487-9eb1-4473-900b-e4e1b0bacc23.jpg,rock,rock,0.9678,0.840,1677.761,0.008,1678.610,1
e858c418-613e-4c23-a1ee-da6f3c898450.jpg,others,others,0.6820,0.840,1677.761,0.008,1678.609,1
013b94ad-4ef4-4f22-859d-69178d19fe74.jpg,one,one,0.9493,0.840,1677.761,0.008,1678.609,1
441ca97e-7bf5-4b15-b01f-25dd79a58b93.jpg,palm,palm,0.9785,0.840,1677.761,0.008,1678.610,1
035c109d-62f2-44d9-ac2b-d7ebde190d44.jpg,fist,fist,0.9995,0.840,1677.760,0.008,1678.608,1
ff432cec-0bc2-4877-9adb-f04fa62038a2.jpg,one,one,0.9320,0.840,1677.761,0.008,1678.609,1
5aaebf00-0c54-42a2-971d-8eb14470f37a.jpg,palm,palm,0.9796,0.840,1677.762,0.008,1678.610,1
30a6e82d-3c9d-4c83-b3d5-c62b5372c427.jpg,others,others,0.8754,0.840,1677.761,0.008,1678.609,1
f3d288c6-a245-4c1a-a968-e533b343a794.jpg,pinkie,pinkie,0.5770,0.840,1677.761,0.008,1678.609,1
82bc27fc-2f96-4115-99be-23380e6bf412.jpg,one,one,0.6029,0.840,1677.761,0.008,1678.609,1
3632a18c-1791-4e47-b707-354c997ce787.jpg,one,one,0.9760,0.840,1677.761,0.008,1678.609,1
15c38962-f14a-415e-af9a-e35b8d61c331.jpg,fist,fist,0.6375,0.840,1677.761,0.008,1678.609,1
46895ac8-1985-435a-8102-9197df76fd8c.jpg,palm,palm,0.9946,0.840,1677.761,0.008,1678.610,1
d508a8dc-1488-4939-aca8-3dd81d271e7e.jpg,palm,palm,0.9896,0.840,1677.761,0.008,1678.609,1
525eeabd-184c-409a-91e6-679498d9718c.jpg,fist,fist,1.0000,0.840,1677.761,0.008,1678.609,1
d88be2e1-4378-4445-af3d-799dcda052a9.jpg,pinkie,pinkie,0.5103,0.840,1677.761,0.008,1678.609,1
44681931-5aa4-481e-9526-6e7f0c0ce753.jpg,palm,palm,0.9991,0.840,1677.761,0.008,1678.609,1
a80bbeb4-39b7-48a2-ae32-67c956a5e514.jpg,others,one,0.4400,0.840,1677.761,0.008,1678.609,0
1a567716-e5ff-4959-a14c-597fdfa937ce.jpg,one,one,0.6388,0.840,1677.761,0.008,1678.609,1
7102ddd4-3ace-4649-9bbc-68c8be1fd7c0.jpg,rock,rock,0.9749,0.840,1677.761,0.008,1678.609,1
14c53dcd-3754-4f79-8c5b-07f34352fa82.jpg,palm,palm,0.4758,0.840,1677.761,0.008,1678.609,1
9b2384c8-dbec-4008-bac6-e64f87dcbfd9.jpg,rock,rock,0.9809,0.840,1677.761,0.008,1678.609,1
0c23592a-972f-44fb-b682-ecab17bf1c25.jpg,pinkie,pinkie,0.4389,0.840,1677.761,0.008,1678.609,1
c9f76d82-30d4-4e73-943e-f938077ae9c9.jpg,pinkie,pinkie,0.9418,0.840,1677.761,0.008,1678.609,1
b3446d3d-4349-483b-b2dc-12cade0e2a4b.jpg,rock,rock,0.9511,0.840,1677.761,0.008,1678.609,1
5bd8883f-8ca4-4af8-9888-674672ffcfab.jpg,pinkie,pinkie,0.4997,0.840,1677.761,0.008,1678.609,1
99f79e93-ec2b-4dcf-8d47-c781d0c67c63.jpg,pinkie,pinkie,0.6453,0.840,1677.761,0.008,1678.609,1
5c4af464-e07a-4943-8041-27afee08ed02.jpg,pinkie,pinkie,0.5578,0.840,1677.761,0.008,1678.609,1
bb69cc35-cfe1-4bf6-9c5d-1fc6a21189f6.jpg,fist,fist,0.9412,0.840,1677.761,0.008,1678.609,1
70350822-de9d-4d94-ad84-7936c03c421a.jpg,others,palm,0.6742,0.840,1677.761,0.008,1678.609,0
12a41a47-6d8a-4557-99f9-91d01661e8c7.jpg,pinkie,pinkie,0.5508,0.840,1677.761,0.008,1678.609,1
26c82098-a734-4c8f-a0d0-488cace66b17.jpg,rock,rock,0.3176,0.840,1677.761,0.007,1678.609,1
a68fe6fb-5073-4eef-b72b-3c73ecda0aca.jpg,fist,fist,0.9507,0.840,1677.761,0.008,1678.609,1
61214b59-b907-4146-ad42-c83d6f3f0fae.jpg,others,one,0.7087,0.840,1677.761,0.008,1678.609,0
d5273eb7-db36-48aa-b939-272bc9197d43.jpg,pinkie,others,0.5627,0.840,1677.761,0.008,1678.608,0
1ebed3c8-e731-497a-82fe-c3dfd330adf4.jpg,rock,rock,0.5161,0.840,1677.761,0.008,1678.609,1
cf4a0d3c-5635-4250-b4b3-6e429f28ceb4.jpg,others,palm,0.6701,0.840,1677.761,0.008,1678.609,0
32441401-ca1d-451d-ae5c-56b4182c9692.jpg,palm,palm,0.9742,0.840,1677.761,0.008,1678.609,1
667104c6-8f5e-4826-81e7-8fae4531e210.jpg,one,fist,0.4142,0.840,1677.761,0.008,1678.609,0
e142cc4f-98d7-4640-aaa9-9327df6fa385.jpg,palm,palm,0.9109,0.840,1677.761,0.008,1678.609,1
3c41686d-5baf-4369-92f9-372aa1d63f56.jpg,fist,fist,0.9318,0.840,1677.761,0.008,1678.609,1
34bcffdb-6d99-41aa-a35a-47d73851a3c2.jpg,one,fist,0.4781,0.840,1677.761,0.008,1678.609,0
6273c9bf-5283-4b91-b96d-275977f928c8.jpg,palm,palm,0.9976,0.840,1677.761,0.008,1678.609,1
a6351c84-4e13-46ce-8e7c-e56b326eb6e8.jpg,pinkie,pinkie,0.4569,0.840,1677.761,0.008,1678.609,1
2e37ff53-a762-441c-afa7-35fc633d9b87.jpg,rock,rock,0.9876,0.840,1677.761,0.008,1678.609,1
af8ecaa1-3a9e-4633-b90e-f56f8680d562.jpg,fist,fist,0.9589,0.840,1677.762,0.008,1678.610,1
2957696a-dfce-41f0-9f2e-c21ccd926f86.jpg,palm,palm,0.9930,0.840,1677.762,0.008,1678.610,1
4b6bb6d6-dceb-4797-b27d-4f77ae1ac558.jpg,others,others,0.8031,0.840,1677.761,0.008,1678.609,1
89b83c3b-f344-4404-a189-8816d0c463ed.jpg,fist,fist,0.9311,0.840,1677.761,0.008,1678.609,1
b746d6da-6f91-4b9c-995c-e8ab49a2d061.jpg,palm,palm,0.9118,0.840,1677.761,0.008,1678.609,1
f154737a-0a14-4be7-9335-e3137dae2ab1.jpg,fist,fist,0.9032,0.840,1677.761,0.008,1678.609,1
c0db36a8-48c6-48ef-9603-7ba21fb83781.jpg,palm,palm,0.9715,0.840,1677.761,0.008,1678.609,1
47fd6978-37f0-4197-acf8-5c581f510b11.jpg,rock,rock,0.8541,0.840,1677.761,0.008,1678.609,1
7cde5134-03de-4dbb-bd38-3c94333d6e58.jpg,rock,rock,0.7370,0.840,1677.761,0.008,1678.609,1
f00768c0-0d34-476e-ba87-c56d79f59b39.jpg,others,others,0.8918,0.840,1677.761,0.008,1678.609,1
b42f7384-a575-4bed-bf8e-02d5296d8336.jpg,palm,palm,0.3024,0.840,1677.761,0.007,1678.608,1
66825e69-c615-4793-a61f-ab0524a41fda.jpg,fist,fist,0.9981,0.840,1677.761,0.008,1678.609,1
d64fb98a-f14d-412e-ae88-49987ee5fdca.jpg,palm,palm,0.9817,0.840,1677.761,0.008,1678.609,1
6b3bef7f-dfd3-48c4-bd2b-105aed5f0f7a.jpg,rock,others,0.2592,0.840,1677.761,0.007,1678.608,0
b23e9561-4d1f-441f-9107-b966d45baa89.jpg,palm,palm,0.9853,0.840,1677.761,0.008,1678.609,1
b8277b71-ebef-40bd-a358-861eb4ae75f7.jpg,one,one,0.7449,0.840,1677.761,0.008,1678.608,1
6bc09680-aeda-4949-a37b-9c376092af0d.jpg,fist,fist,0.9990,0.840,1677.761,0.008,1678.609,1
98621d04-989f-4f6d-8844-6d806d5b9b89.jpg,palm,palm,0.9422,0.840,1677.761,0.008,1678.609,1
aecf1be1-a01f-4e18-a9bc-e81602980813.jpg,one,one,0.8652,0.840,1677.761,0.008,1678.609,1
a720929d-cd6b-460d-8320-ad5738535ecf.jpg,rock,rock,0.8950,0.840,1677.761,0.008,1678.609,1
272f077b-f51f-4a5b-bce9-b35f4223e5e0.jpg,one,one,0.8084,0.840,1677.761,0.008,1678.609,1
d7c1833b-7a58-41d7-a9a5-1f628f2f2052.jpg,fist,fist,0.8984,0.840,1677.761,0.008,1678.609,1
57f63912-db2b-4eb0-9789-f50b3095f20a.jpg,rock,rock,0.9086,0.840,1677.761,0.008,1678.609,1
d5abc55d-49e3-461b-b115-d24e42fac846.jpg,others,others,0.8086,0.840,1677.761,0.008,1678.609,1
828fd096-ca77-4196-8ed8-45cc33f76155.jpg,pinkie,fist,0.3479,0.840,1677.761,0.007,1678.608,0
196626be-0439-4a5c-a8b2-e87ea2c0de05.jpg,rock,rock,0.4581,0.840,1677.761,0.008,1678.609,1
1018bbf3-e894-4186-a407-567b6f345a51.jpg,one,one,0.6982,0.840,1677.761,0.008,1678.609,1
42076f0a-c79d-472c-aaaf-25b01dbc3fc0.jpg,one,one,0.7992,0.840,1677.761,0.008,1678.609,1
53b35713-e0bc-42d4-a83c-52e07de32efb.jpg,fist,fist,0.9986,0.840,1677.761,0.008,1678.609,1
d374dc5c-94ef-442c-a257-9ef2f4cb6632.jpg,fist,fist,0.9995,0.840,1677.761,0.008,1678.609,1
c89ed221-0473-4c21-a3e9-9938f79c0193.jpg,palm,palm,0.9986,0.840,1677.761,0.008,1678.609,1
ad8da060-f549-4e43-ad95-fe48cc35bd19.jpg,others,rock,0.3803,0.840,1677.761,0.007,1678.609,0
9b4bace2-e854-46c3-b723-601628a7fbea.jpg,others,one,0.6801,0.840,1677.761,0.008,1678.609,0
199cdd90-8af0-4948-8bab-e1f2d19f6b97.jpg,rock,rock,0.9387,0.840,1677.761,0.008,1678.609,1
f15a85ce-9230-43fa-b8a2-db45d2eedd5e.jpg,pinkie,pinkie,0.8615,0.840,1677.761,0.008,1678.609,1
c70d5fc0-6a89-4bef-bfe4-ab23b7621bc0.jpg,palm,palm,0.9782,0.840,1677.761,0.008,1678.609,1
f4d07ff7-42f6-4137-810e-fa5fefe8a619.jpg,one,one,0.7937,0.840,1677.761,0.008,1678.609,1
2a25fbed-c8eb-4da6-afc7-e32c30969a0c.jpg,palm,palm,0.9635,0.840,1677.761,0.008,1678.610,1
dd5651bb-7b10-4093-94bd-f7de3dcb18e1.jpg,pinkie,rock,0.2709,0.840,1677.761,0.007,1678.608,0
fa1167fc-d77b-4ae8-aaa5-2b30d8a59a46.jpg,one,one,0.6177,0.840,1677.761,0.008,1678.609,1
21b94990-bd44-47a3-a87f-bbec3ff8f3c7.jpg,fist,fist,0.7545,0.840,1677.761,0.008,1678.609,1
37515879-96ca-4d88-a52a-ef21762e99c8.jpg,others,one,0.3949,0.840,1677.761,0.008,1678.609,0
10989aa7-0170-4243-abdc-c0d25102efcf.jpg,pinkie,one,0.4648,0.840,1677.761,0.008,1678.609,0
4e39aede-c505-47e9-9e3c-123f22a6c94e.jpg,pinkie,pinkie,0.5438,0.840,1677.761,0.008,1678.609,1
f502b243-3cdd-4a88-909a-984480598487.jpg,fist,fist,0.9969,0.840,1677.761,0.008,1678.609,1
8283bb66-bbd3-4400-ad1c-af1cfbe8cc99.jpg,rock,rock,0.6666,0.840,1677.761,0.008,1678.609,1
9de761a5-66cd-4bdf-b931-af5377084f10.jpg,palm,palm,0.8289,0.840,1677.760,0.008,1678.609,1
1f33070f-c1b5-4d1e-9198-4e7fc65db662.jpg,one,fist,0.6653,0.840,1677.761,0.008,1678.609,0
c9ccc640-8e1f-451f-aba7-da1d4b8da176.jpg,fist,pinkie,0.4994,0.840,1677.761,0.007,1678.608,0
2fb6c41f-b107-4a7c-a109-b62094b7bfd5.jpg,others,others,0.8280,0.840,1677.761,0.008,1678.609,1
0d7ea109-0599-4faa-b60a-9e9c3b5c2e1d.jpg,fist,fist,0.9759,0.840,1677.761,0.008,1678.609,1
bf7e5494-0e3d-4ce6-8e80-7b5835e700ec.jpg,rock,rock,0.8131,0.840,1677.761,0.008,1678.609,1
3558cd62-db0e-4926-8c3f-856d81b3ab50.jpg,palm,palm,0.9789,0.840,1677.761,0.008,1678.609,1
f4314ad9-62fe-464d-9f9e-3fca5410c3e4.jpg,fist,fist,0.8397,0.840,1677.761,0.008,1678.609,1
e4b62ff0-59fa-47cd-9eb1-cea1aeb0a033.jpg,others,fist,0.6679,0.840,1677.761,0.008,1678.608,0
7b806798-c339-44c3-b771-d081a433b722.jpg,rock,rock,0.9703,0.840,1677.761,0.008,1678.609,1
579e1acd-2dd1-4a87-bf0d-304cbc9ec166.jpg,others,others,0.8506,0.840,1677.761,0.008,1678.609,1
577cfefe-e63a-45fe-9970-977be46078e2.jpg,fist,fist,0.8344,0.840,1677.761,0.008,1678.609,1
32a2c6fb-2ad6-4157-864c-c0284abb7ee0.jpg,one,one,0.6009,0.840,1677.761,0.008,1678.609,1
795af272-8480-4915-a7f5-cdfb2dd2b9ed.jpg,others,fist,0.6666,0.840,1677.761,0.008,1678.609,0
b40fd933-94a5-4f12-87bd-f212fc5211d3.jpg,palm,palm,0.9974,0.840,1677.761,0.008,1678.609,1
cacfc9f3-24e3-444e-b3f2-e35fd3593bf1.jpg,others,one,0.5493,0.840,1677.761,0.008,1678.609,0
1f840262-7cdf-4915-8fba-f38ca2ab3957.jpg,one,one,0.8893,0.840,1677.761,0.008,1678.609,1
8d9deacc-389b-4dc7-ad19-eb686834a706.jpg,others,others,0.6204,0.840,1677.761,0.008,1678.608,1
410099c3-318e-4a37-8c17-0aa9923fee06.jpg,palm,palm,0.9757,0.840,1677.761,0.008,1678.609,1
e89c554d-fe69-4b08-9481-b2ead0897b86.jpg,pinkie,pinkie,0.4866,0.840,1677.761,0.008,1678.609,1
e285f237-be9d-4b4e-815a-3e2817600f98.jpg,one,one,0.9081,0.840,1677.761,0.008,1678.609,1
46cae365-fdc4-4ba9-8517-44ef6590b131.jpg,pinkie,rock,0.3608,0.840,1677.761,0.008,1678.609,0
ed844ec8-ff07-48e4-92e1-868316625cc7.jpg,fist,fist,0.9941,0.840,1677.761,0.008,1678.609,1
28d05570-0b9b-470b-8105-881b8c2b50fa.jpg,pinkie,pinkie,0.9841,0.840,1677.761,0.008,1678.609,1
8a2dcea3-5b3d-47cc-9a69-2472523816ec.jpg,palm,palm,0.9968,0.840,1677.761,0.008,1678.609,1
2c77e0db-2cf0-4dc4-9d76-31514ff78fbf.jpg,one,one,0.4019,0.840,1677.761,0.008,1678.609,1
18dfd1e5-3aa1-4ad4-8c1f-8b4b67329bf3.jpg,fist,fist,0.4402,0.840,1677.761,0.008,1678.608,1
2b5c5f19-13b3-44f2-9dff-99ae40953d3f.jpg,pinkie,pinkie,0.9723,0.840,1677.761,0.008,1678.609,1
211c01fa-2a0f-4375-aff6-55cdb16855bb.jpg,palm,palm,0.9601,0.840,1677.761,0.008,1678.609,1
acb9b18f-ae3f-487a-88aa-b281380e1c2c.jpg,others,one,0.9470,0.840,1677.760,0.008,1678.608,0
a351b66f-681b-4ecb-a270-ed5425a87242.jpg,pinkie,pinkie,0.7143,0.840,1677.761,0.008,1678.609,1
24861932-6c23-4ade-ae54-92b3a89e4169.jpg,others,others,0.4265,0.840,1677.761,0.008,1678.609,1
1fc30a20-0aea-486b-9bd0-b7192311a552.jpg,one,one,0.7789,0.840,1677.761,0.008,1678.609,1
474f195a-1e70-4a00-827d-c7e311c6a4c9.jpg,palm,palm,0.8632,0.840,1677.761,0.008,1678.609,1
dc192cae-2749-4d82-988f-6d90917f9f42.jpg,pinkie,others,0.4458,0.840,1677.761,0.008,1678.609,0
e33a276d-b215-4d4e-bf6b-b97a95959911.jpg,pinkie,rock,0.4665,0.840,1677.761,0.008,1678.609,0
bc2b615a-b1b1-43d1-90b2-bcf31f0fd8f6.jpg,fist,fist,0.9925,0.840,1677.761,0.008,1678.609,1
8ce0eb48-dda0-4aae-b15e-013da71778ca.jpg,others,others,0.6074,0.840,1677.761,0.008,1678.609,1
9d5bdf87-582f-4710-9fc4-70b749e14b23.jpg,others,others,0.5222,0.840,1677.760,0.008,1678.608,1
0054ea58-dc7f-4841-bd2e-0d222a407d18.jpg,one,one,0.5989,0.840,1677.762,0.008,1678.610,1
7142f7a1-aba1-4663-96b8-a7c19316dae7.jpg,fist,fist,0.9627,0.840,1677.761,0.008,1678.609,1
9c855a60-f2f9-40bf-81a1-5918864a457b.jpg,rock,rock,0.4970,0.840,1677.761,0.008,1678.609,1
605e59b0-d8cb-449a-9eaa-d1ecca64a137.jpg,pinkie,one,0.4672,0.840,1677.762,0.008,1678.610,0
7a2e4156-6a97-4959-bc4e-2b68a5982359.jpg,rock,rock,0.9930,0.840,1677.761,0.008,1678.609,1
